depth,age,upstream distance,,,,,surface elevation,,,,,thinning function,,,,,past accumulation rate,,,,
[m],[yr],[km],,,,,[m.a.s.l.],,,,,,,,,,[m/yr],,,,
,,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread
66,384.539012834947,33.0450753489299,31.6241302041368,31.1188748784505,31.9293601438391,1.11571520509081,2728.96628675817,2727.57446549228,2728.14294653411,2728.22789959486,0.738387163315401,0.0950300757726706,0.0479743960964579,0.148109452701571,0.0970379748568998,0.0510714778446712,0.125119128921713,0.118934877544684,0.13291501939862,0.125656341955006,0.00725867744361442
67,393.42857914884,33.3871192875134,31.8714538364513,31.4344047454097,32.2309926231248,1.15612666438859,2729.28334255581,2727.51441983282,2728.12756935332,2728.30844391398,0.974898641829262,0.0943073512152678,0.0465979818476909,0.147796150247089,0.096233827770016,0.0515623224770733,0.129514035439448,0.123032999279024,0.137643017977404,0.130063350898625,0.00757966707877902
68,401.618024431474,33.7291632260969,32.1187774687657,31.7499346123689,32.5326251024105,1.19653812368637,2729.60039835346,2727.45437417335,2728.11219217253,2728.38898823311,1.21141012034358,0.093584626657865,0.0452215675989238,0.147482847792608,0.0954296806831322,0.0520531671094755,0.141522276560749,0.13435364980171,0.150469661299945,0.142115195887468,0.00835446541247702
69,409.055869613753,34.0712071646804,32.3661011010802,32.0654644793282,32.8342575816962,1.23694958298414,2729.9174541511,2727.39432851389,2728.09681499174,2728.46953255224,1.44792159885644,0.0928619021004622,0.0438451533501568,0.147169545338126,0.0946255335962483,0.0525440117418777,0.148689455774201,0.141066973159549,0.158157895688896,0.149304774874215,0.00885312081468043
70,416.445967849966,34.5360020101595,32.770922612628,32.3809943462873,33.2293063230249,1.30669568713456,2730.77326876923,2728.0281784307,2728.08143781096,2728.9609616703,1.81230709893736,0.0921391775430594,0.0424687391013897,0.146856242883644,0.0938213865093645,0.0530348563742799,0.145176128664586,0.137645343763352,0.154487117172411,0.145769529866783,0.00871758730562801
71,424.241218384206,35.1899071669661,33.3901437797962,32.6965242132466,33.7588583866696,1.43104878029652,2732.45909638564,2729.60661867035,2728.06606063017,2730.04392522872,2.41517115692156,0.088755259326747,0.0408637775414942,0.145845504210638,0.0918215136929597,0.0540239905176781,0.136389020590273,0.129578859382343,0.145505032533495,0.137157637502037,0.00834739503145811
72,432.554854304892,35.8438123237728,34.0093649469644,33.0120540802058,34.2884104503143,1.55540187345849,2734.14492400205,2731.18505891001,2728.05068344938,2731.12688878715,3.07620533776889,0.0853713411104346,0.0392588159815987,0.144834765537631,0.0898216408765548,0.0550131246610763,0.132564765348881,0.126202077691649,0.141782580325876,0.133516474455469,0.0082661058704071
73,440.737440378664,36.4977174805794,34.6285861141326,33.3275839471649,34.817962513959,1.67975496662046,2735.83075161846,2732.76349914966,2728.03530626859,2732.20985234557,4.17454607698199,0.0819874228941221,0.0376538544217032,0.143824026864625,0.08782176806015,0.0560022588044746,0.133517333498921,0.127366428365537,0.143160512861377,0.134681424908612,0.00847908795276549
74,448.87212270162,37.1516226373861,35.2478072813008,33.6431138141242,35.3475145776037,1.80410805978242,2737.51657923487,2734.34193938932,2728.0199290878,2733.292815904,5.27288681619567,0.0786035046778097,0.0360488928618077,0.142813288191618,0.0858218952437451,0.0569913929478729,0.131939167580908,0.126114577497287,0.141822411535413,0.133292052204536,0.00853035933087673
75,457.191165119243,37.8055277941927,35.8670284484689,33.9733544425072,35.8819702283896,1.92355756580311,2739.20240685128,2735.92037962897,2728.03701460452,2734.38660036159,6.34958575706975,0.0752195864614972,0.0344439313019123,0.141802549518611,0.0838220224273403,0.0579805270912711,0.131997056790234,0.12642279068157,0.142238004431108,0.133552617300971,0.00868538713013776
76,465.260207536865,38.4594329509994,36.4862496156371,34.3222426913314,36.422641752656,2.10039906132459,2740.88823446769,2737.49881986862,2728.09525040872,2735.49410158168,7.3988511729557,0.0718356682451848,0.0328389697420168,0.140791810845605,0.0818221496109354,0.0589696612346693,0.133826150466181,0.128430174120673,0.144566428819782,0.135607584468879,0.00895884435090301
77,473.292666626211,39.113338107806,37.1054707828053,34.6711309401555,36.9633132769223,2.29218233676678,2742.5740620841,2739.07726010828,2728.15348621292,2736.60160280177,8.44811658884252,0.0684517500288723,0.0312340081821213,0.139781072172598,0.0798222767945306,0.0599587953780676,0.130354353862921,0.12534644201254,0.141163332134311,0.132288042669924,0.00887528946438731
78,481.740905568126,39.7672432646127,37.7246919499735,35.0200191889796,37.5039848011886,2.48396561220897,2744.25988970051,2740.65570034793,2728.21172201713,2737.70910402186,9.49738200472801,0.0650678318125599,0.0296290466222258,0.138770333499592,0.0778224039781258,0.0609479295214658,0.12931573157021,0.124593009381448,0.140382341668468,0.131430360873375,0.00895198079509303
79,489.842334789733,40.4211484214193,38.3439131171417,35.3689074378038,38.0446563254549,2.67574888765117,2745.94571731692,2742.23414058759,2728.26995782133,2738.81660524194,10.5466474206142,0.0616839135962475,0.0280240850623303,0.137759594826585,0.0758225311617209,0.0619370636648641,0.129651915632639,0.125162029430501,0.14109113576822,0.13196836027712,0.00912277549109979
80,498.18443109412,40.9745971188303,38.8737477048618,35.7177956866279,38.5220468367733,2.80425115014541,2747.15758667263,2743.38238139732,2728.32819362553,2739.62272056516,11.2945269396297,0.058299995379935,0.0264191235024348,0.136748856153578,0.0738226583453161,0.0629261978082623,0.127123873354867,0.12296107597785,0.138676389807247,0.129587113046655,0.00908927676059279
81,506.549050999974,41.3732823787103,39.2819015947588,36.0666839354521,38.9072893029737,2.84060536752169,2747.63927491193,2743.94499775249,2728.38642942973,2739.99023403139,11.6038046016534,0.0591495687426538,0.0277153749903322,0.135871824794273,0.0742455895090865,0.061626235285187,0.130498135048964,0.126279099227632,0.142084508018578,0.132953914098391,0.0091305939201865
82,514.485099477257,41.7719676385904,39.6900554846559,36.4155721842762,39.2925317691742,2.87695958489798,2748.12096315123,2744.50761410766,2728.44466523394,2740.35774749761,11.9130822636762,0.0599991421053725,0.0290116264782297,0.134994793434969,0.0746685206728569,0.0603262727621116,0.128543695263951,0.124441432173699,0.139688389050148,0.1308911721626,0.00879721688754856
83,523.131499287749,42.1706528984705,40.0982093745529,36.7644604331003,39.6777742353746,2.91331380227427,2748.60265139054,2745.07023046283,2728.50290103814,2740.72526096384,12.2223599256995,0.0608487154680913,0.0303078779661271,0.134117762075664,0.0750914518366273,0.0590263102390363,0.12127262959927,0.117453100091019,0.131534452236529,0.123420060642273,0.00811439159425596
84,532.049590455841,42.5693381583506,40.50636326445,37.1133486819245,40.063016701575,2.94966801965057,2749.08433962984,2745.632846818,2728.56113684234,2741.09277443006,12.5316375877223,0.06169828883081,0.0316041294540245,0.133240730716359,0.0755143830003977,0.057726347715961,0.122107160122405,0.118312521535503,0.132185903686447,0.124201861781451,0.00798404190499556
85,540.595496383958,42.9680234182307,40.9145171543471,37.4746748852252,40.452405152601,2.97773026737578,2749.56602786915,2746.19546317317,2728.90317059435,2741.55488721222,12.6517166178746,0.0625478621935288,0.0329003809419219,0.132363699357054,0.0759373141641682,0.0564263851928857,0.131386880497088,0.127359074054522,0.141959150291944,0.133568368281185,0.00839078201075921
86,548.328089201161,43.3667086781108,41.3226710442441,37.851767658825,40.84704912706,2.99528146823493,2750.04771610845,2746.75807952834,2729.60495162661,2742.13691575447,12.5319641278605,0.0633974355562475,0.0341966324298193,0.131486667997749,0.0763602453279386,0.0551264226698103,0.13256200183161,0.128554025624953,0.142954525035387,0.134690184163983,0.00826434087140362
87,556.731938292348,43.7653939379908,41.7308249341412,38.2288604324249,41.241693101519,3.01283266909407,2750.52940434775,2747.32069588351,2730.30673265886,2742.71894429671,12.4122116378466,0.0642470089189663,0.0354928839177168,0.130609636638444,0.076783176491709,0.053826460146735,0.132928627355388,0.128965726197388,0.143075384649014,0.13498991273393,0.00808547191508368
88,564.43707041393,44.1640791978709,42.1389788240382,38.6059532060247,41.636337075978,3.03038386995322,2751.01109258706,2747.88331223868,2731.00851369112,2743.30097283895,12.2924591478327,0.065096582281685,0.0367891354056142,0.129732605279139,0.0772061076554794,0.0525264976236597,0.130194049588455,0.126367824949826,0.139863750687656,0.132141875075313,0.00772187561234347
89,573.235697435636,44.562764457751,42.5471327139353,38.9830459796246,42.030981050437,3.04793507081236,2751.49278082636,2748.44592859385,2731.71029472338,2743.8830013812,12.172706657819,0.0659461556444038,0.0380853868935116,0.128855573919834,0.0776290388192499,0.0512265351005843,0.128220787307564,0.124507017233215,0.137480210772662,0.130069338437814,0.00741087233484854
90,581.180014595319,44.9870675978811,42.9838583323686,39.3601387532245,42.4436882278247,3.08354947460028,2752.09657268215,2749.11031083251,2732.41207575564,2744.5396530901,12.1275773344599,0.0667957290071225,0.039381638381409,0.127978542560529,0.0780519699830203,0.049926572577509,0.135784928614093,0.131909903435144,0.145311877635684,0.137668903228307,0.00764297440737652
91,589.019830965837,45.4508376994551,43.459478244417,39.7372315268243,42.8825158235655,3.14528429674115,2752.88847763225,2749.91322554207,2733.11385678789,2745.30518665407,12.1913298661776,0.0698333083883638,0.0437354351498157,0.128595772385086,0.0807215053077551,0.0478742670773307,0.132694024591998,0.12907260855233,0.141642142578537,0.134469591907622,0.0071725506709156
92,597.401982248019,45.914607801029,43.9350981564654,40.1143243004241,43.3213434193062,3.20701911888201,2753.68038258236,2750.71614025163,2733.81563782015,2746.07072021805,12.2550823978946,0.0728708877696051,0.0480892319182224,0.129213002209642,0.08339104063249,0.0458219615771524,0.130376665243807,0.126982492431125,0.138812364228883,0.132057173967938,0.00675519026094448
93,605.568521629924,46.3783779026029,44.4107180685137,40.491417074024,43.7601710150469,3.26875394102287,2754.47228753247,2751.51905496118,2734.51741885241,2746.83625378202,12.3188349296119,0.0759084671508463,0.0524430286866291,0.129830232034199,0.0860605759572248,0.0437696560769742,0.129847253320804,0.126631697080081,0.137893491333279,0.131457480578055,0.0064360107552246
94,614.076943638308,46.8421480041768,44.8863379805621,40.8685098476239,44.1989986107876,3.33048876316373,2755.26419248258,2752.32196967074,2735.21919988467,2747.601787346,12.3825874613289,0.0789460465320876,0.0567968254550359,0.130447461858756,0.0887301112819597,0.0417173505767959,0.125662989457616,0.122712048016984,0.133105693063635,0.127160243512745,0.00594544955089028
95,622.852400590601,47.3059181057507,45.3619578926105,41.2213507420276,44.6297422467963,3.40839150476864,2756.05609743268,2753.1248843803,2735.92054727677,2748.36717636325,12.4466290864852,0.0819836259133289,0.0611506222234426,0.131064691683312,0.0913996466066945,0.0396650450766176,0.13257741502325,0.129635531221914,0.140065936624445,0.134092960956537,0.00597297566790853
96,630.576657247594,47.7696882073246,45.8375778046589,41.5434495269512,45.0502385129782,3.50678898602704,2756.84800238279,2753.92779908986,2736.62134497896,2749.13238215054,12.5110371715791,0.0850212052945702,0.0655044189918493,0.131681921507869,0.0940691819314294,0.0376127395764393,0.133649057338206,0.130857818787013,0.140830942514964,0.135112606213394,0.00571833630156926
97,639.264014052238,48.2334583088985,46.3131977167073,41.8655483118747,45.4707347791602,3.60518646728543,2757.6399073329,2754.73071379942,2737.32214268115,2749.89758793782,12.575445256674,0.0880587846758114,0.069858215760256,0.132299151332425,0.0967387172561642,0.0355604340762611,0.12907226438298,0.126546640136448,0.13565310881833,0.130424004445919,0.00522910437241091
98,647.576370856881,48.6972284104724,46.7888176287556,42.1876470967983,45.8912310453421,3.70358394854384,2758.43181228301,2755.53362850898,2738.02294038334,2750.66279372511,12.6398533417683,0.0910963640570527,0.0742120125286627,0.132916381156982,0.0994082525808991,0.0335081285760828,0.133205902128752,0.130776517315344,0.139630510994352,0.134537643479483,0.00509286751486961
99,655.7838673148,49.1609985120463,47.264437540804,42.5097458817218,46.3117273115241,3.80198142980223,2759.22371723311,2756.33654321854,2738.72373808553,2751.42799951239,12.704261426862,0.094133943438294,0.0785658092970694,0.133533610981538,0.102077787905634,0.0314558230759045,0.127503959894426,0.125349710821403,0.133301776975338,0.128718482563722,0.0045832944116159
100,664.944464783128,49.5373963679979,47.6781760291749,42.8318446666454,46.682472354606,3.85062768796065,2759.66645816895,2756.90650910388,2739.42453578772,2751.99916768685,12.5746318991302,0.0971715228195352,0.0829196060654761,0.134150840806095,0.104747323230369,0.0294035175757262,0.123434270499721,0.121516036330291,0.128705991434922,0.124552099421644,0.00415389201327717
101,673.738243018656,49.7791883543156,48.0076762027801,43.1539434515689,46.9802693362215,3.82632588465261,2759.571276273,2757.15936501967,2740.12533348992,2752.28532492753,12.1599914376148,0.0958804539564639,0.0834337348485711,0.135935608929403,0.105083265911479,0.0308523430179234,0.119355015049366,0.117734206600571,0.124887917080748,0.120659046243561,0.00422887083718657
102,683.532021254184,50.0209803406333,48.3371763763853,43.4760422364925,47.278066317837,3.80202408134455,2759.47609437705,2757.41222093546,2740.82613119211,2752.57148216821,11.7453509760986,0.0945893850933925,0.0839478636316662,0.13772037705271,0.10541920859259,0.0323011684601204,0.116266516862024,0.114915881253692,0.122082136378549,0.117754844831422,0.00432729154712701
103,692.754370918284,50.262772326951,48.6666765499906,43.798141021416,47.5758632994525,3.7777222780365,2759.38091248109,2757.66507685125,2741.5269288943,2752.85763940888,11.3307105145838,0.0932983162303211,0.0844619924147612,0.139505145176017,0.1057551512737,0.0337499939023175,0.116100962873954,0.114980413323031,0.122335349171412,0.117805575122799,0.00452977404861273
104,702.548149153812,50.5045643132686,48.9961767235958,44.1202398063396,47.873660281068,3.75342047472846,2759.28573058514,2757.91793276704,2742.22772659649,2753.14379664956,10.9160700530679,0.0920072473672498,0.0849761211978563,0.141289913299325,0.10609109395481,0.0351988193445146,0.112418058939657,0.111554228416286,0.11886990075363,0.114280729369858,0.00458917138377226
105,712.34785060311,50.7463562995863,49.3256768972011,44.4373182098881,48.1697838022252,3.73246559233711,2759.19054868919,2758.17078868283,2742.88330439844,2753.41488059015,10.5315761917141,0.0907161785041784,0.0854902499809513,0.143074681422632,0.106427036635921,0.0366476447867117,0.110114703437977,0.109485457473665,0.116842758842961,0.112147639918201,0.00469511892475983
106,722.530412569233,50.988148285904,49.6551770708063,44.7480326895271,48.4637860154125,3.7157533258854,2759.09536679323,2758.42364459862,2743.48156065789,2753.66685734992,10.1852966920241,0.0894251096411071,0.0860043787640464,0.14485944954594,0.106762979317031,0.0380964702289088,0.110121044094624,0.109708903765944,0.117259621941009,0.112363189933859,0.00489643200714988
107,732.301781717774,51.2299402722217,49.9846772444116,45.0587471691661,48.7577882285998,3.69904105943369,2759.00018489728,2758.67650051442,2744.07981691735,2753.91883410968,9.83901719233329,0.0881340407780357,0.0865185075471414,0.146644217669247,0.107098921998142,0.0395452956711059,0.115465078264371,0.115260873064282,0.123381919391941,0.118035956906865,0.00534596248507646
108,741.540720013364,51.4717322585394,50.3141774180168,45.3694616488052,49.0517904417871,3.68232879298197,2758.90500300133,2758.9293564302,2744.6780731768,2754.17081086944,9.49273769264359,0.0868429719149643,0.0870326363302364,0.148428985792555,0.107434864679252,0.040994121113303,0.119461492710071,0.119486310239223,0.128101003714009,0.122349602221101,0.00575140149290831
109,750.636866975324,51.7135242448571,50.6436775916221,45.6801761284442,49.3457926549745,3.66561652653026,2758.80982110537,2759.18221234599,2745.27632943625,2754.42278762921,9.14645819295361,0.085551903051893,0.0875467651133315,0.150213753915862,0.107770807360362,0.0424429465555002,0.120448839396403,0.120712172146915,0.129614020553051,0.123591677365456,0.00602234318759427
110,759.698797193452,51.9521263158597,50.9343511824971,45.9908906080832,49.6257893688133,3.63489876073012,2758.71521826898,2759.28743485777,2745.87458569571,2754.62574627415,8.75116057844491,0.0842608341888216,0.0880608938964265,0.15199852203917,0.108106750041473,0.0438917719976972,0.115878385457585,0.116361251890895,0.125134659304659,0.119124765551046,0.00600989375361232
111,769.514556722689,52.1858139964631,51.1721706904676,46.3016050877223,49.8865299248843,3.58492483716206,2758.621507533,2759.19168608577,2746.47284195516,2754.76201185798,8.28916990281765,0.0851367393714877,0.0910615819029996,0.148338856460085,0.108179059244858,0.0401597972152279,0.112810167721455,0.113545511795812,0.12118185578448,0.115845845100582,0.00533601068389799
112,779.080751838236,52.4195016770665,51.4099901984381,46.6123195673613,50.1472704809553,3.534950913594,2758.52779679702,2759.09593731378,2747.07109821462,2754.89827744181,7.82717922719177,0.0860126445541538,0.0940622699095727,0.144679190881001,0.108251368448242,0.0364278224327585,0.118787669083631,0.119843145857815,0.126935328087194,0.121855381009547,0.00507994707764748
113,787.961266544118,52.6531893576699,51.6478097064086,46.9230340470003,50.4080110370263,3.48497699002595,2758.43408606104,2759.00018854179,2747.66935447407,2755.03454302563,7.36518855156422,0.0868885497368199,0.0970629579161457,0.141019525301916,0.108323677651627,0.0326958476502891,0.112091916104678,0.113354981916465,0.119155691068643,0.114867529696595,0.00428816137204789
114,798.819178571429,52.8868770382733,51.8856292143791,47.2337485266394,50.6687515930973,3.43500306645789,2758.34037532506,2758.9044397698,2748.26761073352,2755.17080860946,6.90319787593767,0.0877644549194861,0.100063645922719,0.137359859722832,0.108395986855012,0.0289638728678197,0.107706612129879,0.10917860977604,0.113898942835545,0.110261388247155,0.00363755458839035
115,808.396909663866,53.1205647188767,52.1234487223496,47.5397762716407,50.927929904289,3.38815363264827,2758.24666458908,2758.80869099781,2748.75036658354,2755.26857405681,6.51820747326919,0.0886403601021522,0.103064333929292,0.133700194143747,0.108468296058397,0.0252318980853503,0.118198244041327,0.120099036308775,0.124346223325757,0.120881167891953,0.00346505543380398
116,817.403212184874,53.35425239948,52.3612682303202,47.8398630292172,51.1851278863391,3.34526485712196,2758.1529538531,2758.71294222582,2749.08671207899,2755.31753605263,6.23082397364431,0.0895162652848183,0.106065021935865,0.130040528564663,0.108540605261782,0.0214999233028809,0.123084843551819,0.125363422165872,0.128818355019454,0.125755540245715,0.00306281477373905
117,826.244934264585,53.5879400800834,52.5990877382907,48.1399497867936,51.4423258683892,3.30237608159564,2758.05924311712,2758.61719345382,2749.42305757444,2755.36649804846,5.94344047401815,0.0903921704674844,0.109065709942438,0.126380862985578,0.108612914465167,0.0182207439976825,0.122785717095914,0.125359244639683,0.127843867989082,0.125329609908226,0.00254389281231233
118,835.313291190864,53.8216277606868,52.8369072462612,48.44003654437,51.6995238504393,3.25948730606934,2757.96553238113,2758.52144468183,2749.75940306989,2755.41546004429,5.65605697439364,0.0912680756501505,0.112066397949011,0.122721197406494,0.108685223668552,0.0174171480184013,0.125011536220209,0.127939717128532,0.129493581218969,0.12748161152257,0.00247007530236055
119,843.86538802144,54.0553154412902,53.0747267542317,48.7401233019464,51.9567218324894,3.21659853054302,2757.87182164515,2758.42569590984,2750.09574856534,2755.46442204011,5.36867347476754,0.0921439808328166,0.115067085955584,0.119061531827409,0.108757532871937,0.0166135520391201,0.121470364866864,0.124616906145816,0.125181957513531,0.123756409508737,0.00228604464187307
